wavelength,element_symbol,ionization_level,relative_intensity,concentration,units
693.801,Zn,1,0.07696525225079807,1.5,au
693.801,Zn,1,0.12487137899635983,1.5,au
693.801,Zn,1,0.11928457988631715,1.5,au
693.801,Zn,1,0.08762734535533506,1.5,au
693.801,Zn,1,0.10152220723151342,1.5,au
693.801,Zn,1,0.08467390925235511,1.5,au
780.001,Zn,1,0.1872354830770897,1.5,au
780.001,Zn,1,0.15912632027813695,1.5,au
780.001,Zn,1,0.1606913735000542,1.5,au
780.001,Zn,1,0.11167390676335558,1.5,au
780.001,Zn,1,0.18093968912137326,1.5,au
780.001,Zn,1,0.17173417705396982,1.5,au
780.001,Zn,1,0.13085585432570399,1.5,au
780.001,Zn,1,0.15237733956963295,1.5,au
780.001,Zn,1,0.1314900460549996,1.5,au
256.789,Zn,1,0.13130614398525628,1.5,au
256.789,Zn,1,0.11684972859833387,1.5,au
256.789,Zn,1,0.12782306359200346,1.5,au
256.789,Zn,1,0.08459523581920422,1.5,au
256.789,Zn,1,0.13093382378523388,1.5,au
256.789,Zn,1,0.12911512148787718,1.5,au
256.789,Zn,1,0.09684054361924269,1.5,au
256.789,Zn,1,0.11179598810735787,1.5,au
256.789,Zn,1,0.09325865699464346,1.5,au
280.209,Zn,1,0.4303785030281838,1.5,au
280.209,Zn,1,0.3472138396917189,1.5,au
280.209,Zn,1,0.3670162743784514,1.5,au
280.209,Zn,1,0.2693420915883066,1.5,au
280.209,Zn,1,0.38835761208338815,1.5,au
280.209,Zn,1,0.3895455159846274,1.5,au
280.209,Zn,1,0.30804673985695497,1.5,au
280.209,Zn,1,0.36032708844292816,1.5,au
280.209,Zn,1,0.33275984253449636,1.5,au
255.731,Zn,1,0.13456110727456197,1.5,au
255.731,Zn,1,0.11977532898496564,1.5,au
255.731,Zn,1,0.12872074409068396,1.5,au
255.731,Zn,1,0.08597011746330366,1.5,au
255.731,Zn,1,0.134187287234645,1.5,au
255.731,Zn,1,0.1316731012098519,1.5,au
255.731,Zn,1,0.09831547753476935,1.5,au
255.731,Zn,1,0.11378019349648813,1.5,au
255.731,Zn,1,0.09451492279470713,1.5,au
267.141,Zn,1,0.10686952019124162,1.5,au
267.141,Zn,1,0.0947340774786208,1.5,au
267.141,Zn,1,0.10141631263611987,1.5,au
267.141,Zn,1,0.0682028553638651,1.5,au
267.141,Zn,1,0.1071317792496817,1.5,au
267.141,Zn,1,0.10765368922728133,1.5,au
267.141,Zn,1,0.08002279981531361,1.5,au
267.141,Zn,1,0.09176839056212156,1.5,au
267.141,Zn,1,0.08225231466908106,1.5,au
254.25,Zn,1,0.13449893960731552,1.5,au
254.25,Zn,1,0.12060691448349178,1.5,au
254.25,Zn,1,0.13098297072513868,1.5,au
254.25,Zn,1,0.08653547689313812,1.5,au
254.25,Zn,1,0.13501902417961922,1.5,au
254.25,Zn,1,0.13061982248085235,1.5,au
254.25,Zn,1,0.09849383751081861,1.5,au
254.25,Zn,1,0.11368893378056028,1.5,au
254.25,Zn,1,0.09501429437266908,1.5,au
249.381,Zn,1,0.13603789533044447,1.5,au
249.381,Zn,1,0.12207745547268917,1.5,au
249.381,Zn,1,0.13037483606929393,1.5,au
249.381,Zn,1,0.08749645336345487,1.5,au
249.381,Zn,1,0.135573957168272,1.5,au
249.381,Zn,1,0.13349014342916882,1.5,au
249.381,Zn,1,0.10001144562270445,1.5,au
249.381,Zn,1,0.11528167319448984,1.5,au
249.381,Zn,1,0.09622114662829717,1.5,au
694.354,Zn,1,0.11877750164997236,1.5,au
694.354,Zn,1,0.10442935412295115,1.5,au
694.354,Zn,1,0.11320427454131267,1.5,au
694.354,Zn,1,0.07518684515050376,1.5,au
694.354,Zn,1,0.11923361758832951,1.5,au
694.354,Zn,1,0.1173189389364708,1.5,au
694.354,Zn,1,0.08741479119678403,1.5,au
694.354,Zn,1,0.1003133792106843,1.5,au
694.354,Zn,1,0.08350254798928239,1.5,au
250.229,Zn,1,0.1368217039602199,1.5,au
250.229,Zn,1,0.1216628350336264,1.5,au
250.229,Zn,1,0.1317047339853259,1.5,au
250.229,Zn,1,0.08663697049492322,1.5,au
250.229,Zn,1,0.1347194747316683,1.5,au
250.229,Zn,1,0.1325281673101829,1.5,au
250.229,Zn,1,0.09978236147566485,1.5,au
250.229,Zn,1,0.11599922278106392,1.5,au
250.229,Zn,1,0.09614946083768675,1.5,au
577.134,Zn,1,0.12378743997016164,1.5,au
577.134,Zn,1,0.10838589957783401,1.5,au
577.134,Zn,1,0.12199558989574337,1.5,au
577.134,Zn,1,0.07964829280619254,1.5,au
577.134,Zn,1,0.12845896023225062,1.5,au
577.134,Zn,1,0.1253532739210576,1.5,au
577.134,Zn,1,0.09171201892018056,1.5,au
577.134,Zn,1,0.10576178112346368,1.5,au
577.134,Zn,1,0.08522194522393661,1.5,au
429.223,Zn,1,0.20509999711802596,1.5,au
429.223,Zn,1,0.21101867309190003,1.5,au
429.223,Zn,1,0.21567175925205634,1.5,au
429.223,Zn,1,0.15175621383368262,1.5,au
429.223,Zn,1,0.22333686012964057,1.5,au
429.223,Zn,1,0.23798438574889608,1.5,au
429.223,Zn,1,0.16796746743638538,1.5,au
429.223,Zn,1,0.18995159581721333,1.5,au
429.223,Zn,1,0.1513323076618639,1.5,au
429.832,Zn,1,0.23284198628867836,1.5,au
429.832,Zn,1,0.24915261639320901,1.5,au
429.832,Zn,1,0.2518049830489072,1.5,au
429.832,Zn,1,0.18063466916237608,1.5,au
429.832,Zn,1,0.25445003163258373,1.5,au
429.832,Zn,1,0.2674588290383323,1.5,au
429.832,Zn,1,0.1985609335924094,1.5,au
429.832,Zn,1,0.22195285363616407,1.5,au
429.832,Zn,1,0.17862725741469493,1.5,au
247.051,Zn,1,0.134242145475602,1.5,au
247.051,Zn,1,0.11985120622444856,1.5,au
247.051,Zn,1,0.1299660066760607,1.5,au
247.051,Zn,1,0.08627670836580593,1.5,au
247.051,Zn,1,0.1341888876509052,1.5,au
247.051,Zn,1,0.13161667566748012,1.5,au
247.051,Zn,1,0.09807957780117885,1.5,au
247.051,Zn,1,0.11386968975016667,1.5,au
247.051,Zn,1,0.09560602928006313,1.5,au
210.06,Zn,1,0.11369685955327026,1.5,au
210.06,Zn,1,0.10117081572818883,1.5,au
210.06,Zn,1,0.10914911210574743,1.5,au
210.06,Zn,1,0.07300696310276618,1.5,au
210.06,Zn,1,0.11388205402352064,1.5,au
210.06,Zn,1,0.11167314672678376,1.5,au
210.06,Zn,1,0.08552498317244908,1.5,au
210.06,Zn,1,0.09697103678766297,1.5,au
210.06,Zn,1,0.08118219578804874,1.5,au
577.522,Zn,1,0.12718870536243806,1.5,au
577.522,Zn,1,0.11034001854186073,1.5,au
577.522,Zn,1,0.12386140819887498,1.5,au
577.522,Zn,1,0.08051532575273672,1.5,au
577.522,Zn,1,0.13124179157199628,1.5,au
577.522,Zn,1,0.1276131665070591,1.5,au
577.522,Zn,1,0.09379651310686422,1.5,au
577.522,Zn,1,0.10509283932003503,1.5,au
577.522,Zn,1,0.08573315021469638,1.5,au
647.977,Zn,1,0.516934218416823,1.5,au
647.977,Zn,1,0.5066239979526045,1.5,au
647.977,Zn,1,0.5014318517828225,1.5,au
647.977,Zn,1,0.354900066438946,1.5,au
647.977,Zn,1,0.566230908888802,1.5,au
647.977,Zn,1,0.5707003948032048,1.5,au
647.977,Zn,1,0.4033917311333919,1.5,au
647.977,Zn,1,0.4736486574879598,1.5,au
647.977,Zn,1,0.383522268640063,1.5,au
252.98,Zn,1,0.13693701586567178,1.5,au
252.98,Zn,1,0.12120113182133704,1.5,au
252.98,Zn,1,0.13182201576445057,1.5,au
252.98,Zn,1,0.08701385871127419,1.5,au
252.98,Zn,1,0.1346803047969888,1.5,au
252.98,Zn,1,0.1312008413314855,1.5,au
252.98,Zn,1,0.09936932021341663,1.5,au
252.98,Zn,1,0.11492188216420736,1.5,au
252.98,Zn,1,0.09599840454201003,1.5,au
884.386,Zn,1,0.11482544037841705,1.5,au
884.386,Zn,1,0.10222914074006248,1.5,au
884.386,Zn,1,0.11001359572726084,1.5,au
884.386,Zn,1,0.07486951297924913,1.5,au
884.386,Zn,1,0.11547936429699232,1.5,au
884.386,Zn,1,0.11121984329022251,1.5,au
884.386,Zn,1,0.08597237892616842,1.5,au
884.386,Zn,1,0.0981026729858918,1.5,au
884.386,Zn,1,0.08148205236264994,1.5,au
179.48,Zn,1,0.11205429747797717,1.5,au
179.48,Zn,1,0.09800893343608738,1.5,au
179.48,Zn,1,0.10585308530936115,1.5,au
179.48,Zn,1,0.07169942093851794,1.5,au
179.48,Zn,1,0.11023400828408383,1.5,au
179.48,Zn,1,0.10905462010338382,1.5,au
179.48,Zn,1,0.08278010491445915,1.5,au
179.48,Zn,1,0.09347827610682041,1.5,au
179.48,Zn,1,0.07956555890730704,1.5,au
884.386,Zn,1,0.11482544037841705,1.5,au
884.386,Zn,1,0.10222914074006248,1.5,au
884.386,Zn,1,0.11001359572726084,1.5,au
884.386,Zn,1,0.07486951297924913,1.5,au
884.386,Zn,1,0.11547936429699232,1.5,au
884.386,Zn,1,0.11121984329022251,1.5,au
884.386,Zn,1,0.08597237892616842,1.5,au
884.386,Zn,1,0.0981026729858918,1.5,au
884.386,Zn,1,0.08148205236264994,1.5,au
396.578,Zn,1,0.7827828157201189,1.5,au
396.578,Zn,1,0.7748442401200089,1.5,au
396.578,Zn,1,0.7775760458492065,1.5,au
396.578,Zn,1,0.7674145256844217,1.5,au
396.578,Zn,1,0.7886893732694117,1.5,au
396.578,Zn,1,0.8003698612924846,1.5,au
396.578,Zn,1,0.770180791063849,1.5,au
396.578,Zn,1,0.793639262943299,1.5,au
396.578,Zn,1,0.8068165524309279,1.5,au
245.78,Zn,1,0.1343018881169868,1.5,au
245.78,Zn,1,0.1194736237559061,1.5,au
245.78,Zn,1,0.12961642099569184,1.5,au
245.78,Zn,1,0.08577303771001929,1.5,au
245.78,Zn,1,0.13480723027167632,1.5,au
245.78,Zn,1,0.1326351739814542,1.5,au
245.78,Zn,1,0.09806507475794406,1.5,au
245.78,Zn,1,0.11394908174262053,1.5,au
245.78,Zn,1,0.09522501367153531,1.5,au
857.95,Zn,1,0.11386191272230965,1.5,au
857.95,Zn,1,0.10125077914507691,1.5,au
857.95,Zn,1,0.11104187321033226,1.5,au
857.95,Zn,1,0.0736047028748171,1.5,au
857.95,Zn,1,0.11330374353909331,1.5,au
857.95,Zn,1,0.11366449460150584,1.5,au
857.95,Zn,1,0.08478673870253113,1.5,au
857.95,Zn,1,0.09788861654997823,1.5,au
857.95,Zn,1,0.08160688796201108,1.5,au
577.715,Zn,1,0.1273458353840583,1.5,au
577.715,Zn,1,0.10813419933925113,1.5,au
577.715,Zn,1,0.12296999161580306,1.5,au
577.715,Zn,1,0.07860046047426485,1.5,au
577.715,Zn,1,0.12910527531154448,1.5,au
577.715,Zn,1,0.12784908705745202,1.5,au
577.715,Zn,1,0.093125775284271,1.5,au
577.715,Zn,1,0.10455352060603892,1.5,au
577.715,Zn,1,0.08605509516328447,1.5,au
379.943,Zn,1,0.12532635159702715,1.5,au
379.943,Zn,1,0.1081742658672976,1.5,au
379.943,Zn,1,0.12080627425044355,1.5,au
379.943,Zn,1,0.07755435422014645,1.5,au
379.943,Zn,1,0.12988492097423868,1.5,au
379.943,Zn,1,0.12821679458842827,1.5,au
379.943,Zn,1,0.09349818773313685,1.5,au
379.943,Zn,1,0.10427540064336323,1.5,au
379.943,Zn,1,0.08245558865187487,1.5,au
853.749,Zn,1,0.11357852306907588,1.5,au
853.749,Zn,1,0.10037241959910821,1.5,au
853.749,Zn,1,0.11105345126694008,1.5,au
853.749,Zn,1,0.07346217753130749,1.5,au
853.749,Zn,1,0.11368626922302366,1.5,au
853.749,Zn,1,0.113722534834641,1.5,au
853.749,Zn,1,0.08498942441110166,1.5,au
853.749,Zn,1,0.09806147728349535,1.5,au
853.749,Zn,1,0.08132516254326899,1.5,au
884.386,Zn,1,0.11482544037841705,1.5,au
884.386,Zn,1,0.10222914074006248,1.5,au
884.386,Zn,1,0.11001359572726084,1.5,au
884.386,Zn,1,0.07486951297924913,1.5,au
884.386,Zn,1,0.11547936429699232,1.5,au
884.386,Zn,1,0.11121984329022251,1.5,au
884.386,Zn,1,0.08597237892616842,1.5,au
884.386,Zn,1,0.0981026729858918,1.5,au
884.386,Zn,1,0.08148205236264994,1.5,au
884.386,Zn,1,0.11482544037841705,1.5,au
884.386,Zn,1,0.10222914074006248,1.5,au
884.386,Zn,1,0.11001359572726084,1.5,au
884.386,Zn,1,0.07486951297924913,1.5,au
884.386,Zn,1,0.11547936429699232,1.5,au
884.386,Zn,1,0.11121984329022251,1.5,au
884.386,Zn,1,0.08597237892616842,1.5,au
884.386,Zn,1,0.0981026729858918,1.5,au
884.386,Zn,1,0.08148205236264994,1.5,au
210.274,Zn,1,0.11404140439231106,1.5,au
210.274,Zn,1,0.10163344744378298,1.5,au
210.274,Zn,1,0.10906608046163364,1.5,au
210.274,Zn,1,0.07317856233682057,1.5,au
210.274,Zn,1,0.11435095742498888,1.5,au
210.274,Zn,1,0.1124338706168567,1.5,au
210.274,Zn,1,0.08590407810313808,1.5,au
210.274,Zn,1,0.09696254283084858,1.5,au
210.274,Zn,1,0.08125353741103913,1.5,au
851.896,Zn,1,0.11569641498793432,1.5,au
851.896,Zn,1,0.10163783180342136,1.5,au
851.896,Zn,1,0.11006148004295904,1.5,au
851.896,Zn,1,0.07445313560184649,1.5,au
851.896,Zn,1,0.11623301409382565,1.5,au
851.896,Zn,1,0.11497269534100317,1.5,au
851.896,Zn,1,0.08536635366416716,1.5,au
851.896,Zn,1,0.09833131732022703,1.5,au
851.896,Zn,1,0.08192390148496174,1.5,au
298.069,Zn,1,0.11989592078913343,1.5,au
298.069,Zn,1,0.10525474851374082,1.5,au
298.069,Zn,1,0.11556279749910188,1.5,au
298.069,Zn,1,0.07596302611900263,1.5,au
298.069,Zn,1,0.11919861198627286,1.5,au
298.069,Zn,1,0.11686346494455603,1.5,au
298.069,Zn,1,0.0869608392344995,1.5,au
298.069,Zn,1,0.09665466659389055,1.5,au
298.069,Zn,1,0.08133969364332534,1.5,au
669.331,Zn,1,0.31930102384755377,1.5,au
669.331,Zn,1,0.29942749886935016,1.5,au
669.331,Zn,1,0.3032733264984634,1.5,au
669.331,Zn,1,0.2074510882627446,1.5,au
669.331,Zn,1,0.3367471160177828,1.5,au
669.331,Zn,1,0.3292486954493046,1.5,au
669.331,Zn,1,0.23598293952099153,1.5,au
669.331,Zn,1,0.2825268758864597,1.5,au
669.331,Zn,1,0.22480703843867167,1.5,au
813.33,Zn,1,0.1137246667719689,1.5,au
813.33,Zn,1,0.10032360952483994,1.5,au
813.33,Zn,1,0.10933950486956673,1.5,au
813.33,Zn,1,0.07347804049651159,1.5,au
813.33,Zn,1,0.11358433742866401,1.5,au
813.33,Zn,1,0.11205112919209052,1.5,au
813.33,Zn,1,0.08496510075321503,1.5,au
813.33,Zn,1,0.09690755576926574,1.5,au
813.33,Zn,1,0.08102633449743868,1.5,au
534.989,Zn,1,0.15184057212289617,1.5,au
534.989,Zn,1,0.14709956374365318,1.5,au
534.989,Zn,1,0.14832696323358638,1.5,au
534.989,Zn,1,0.10437841494816981,1.5,au
534.989,Zn,1,0.15940122994393158,1.5,au
534.989,Zn,1,0.1683582377245655,1.5,au
534.989,Zn,1,0.12136915733015112,1.5,au
534.989,Zn,1,0.14009265389310113,1.5,au
534.989,Zn,1,0.11156752264767357,1.5,au
266.507,Zn,1,0.10331207109803754,1.5,au
266.507,Zn,1,0.09159943027410598,1.5,au
266.507,Zn,1,0.09951920033745082,1.5,au
266.507,Zn,1,0.06763658843382642,1.5,au
266.507,Zn,1,0.1029408444325862,1.5,au
266.507,Zn,1,0.10357886372010855,1.5,au
266.507,Zn,1,0.07891493766777695,1.5,au
266.507,Zn,1,0.08948674199149464,1.5,au
266.507,Zn,1,0.07655824702105885,1.5,au
569.766,Zn,1,0.1136066876624059,1.5,au
569.766,Zn,1,0.09420010534172124,1.5,au
569.766,Zn,1,0.1059720563082025,1.5,au
569.766,Zn,1,0.07047775103617723,1.5,au
569.766,Zn,1,0.10901070462373073,1.5,au
569.766,Zn,1,0.10330949670783413,1.5,au
569.766,Zn,1,0.08339806856305958,1.5,au
569.766,Zn,1,0.09314421915552598,1.5,au
569.766,Zn,1,0.08307628902165871,1.5,au
658.117,Zn,1,0.7170887737287767,1.5,au
658.117,Zn,1,0.6377616239769791,1.5,au
658.117,Zn,1,0.6672648363446564,1.5,au
658.117,Zn,1,0.4936373801444994,1.5,au
658.117,Zn,1,0.7211682294769173,1.5,au
658.117,Zn,1,0.7203333316615501,1.5,au
658.117,Zn,1,0.5565418992465407,1.5,au
658.117,Zn,1,0.6470308838766206,1.5,au
658.117,Zn,1,0.5760881820723607,1.5,au
434.703,Zn,1,0.1505687991975764,1.5,au
434.703,Zn,1,0.12718897950242092,1.5,au
434.703,Zn,1,0.1398971815762578,1.5,au
434.703,Zn,1,0.09394292213938248,1.5,au
434.703,Zn,1,0.14794267689816476,1.5,au
434.703,Zn,1,0.14390583411837768,1.5,au
434.703,Zn,1,0.11002889956009676,1.5,au
434.703,Zn,1,0.12770639616812363,1.5,au
434.703,Zn,1,0.10920923741563657,1.5,au
253.404,Zn,1,0.1371361123854761,1.5,au
253.404,Zn,1,0.12085938768993967,1.5,au
253.404,Zn,1,0.13124707108409073,1.5,au
253.404,Zn,1,0.08722708553862413,1.5,au
253.404,Zn,1,0.13553099138962604,1.5,au
253.404,Zn,1,0.13118955143771519,1.5,au
253.404,Zn,1,0.09924459674701469,1.5,au
253.404,Zn,1,0.11529311826673717,1.5,au
253.404,Zn,1,0.09650180889480633,1.5,au
884.386,Zn,1,0.11482544037841705,1.5,au
884.386,Zn,1,0.10222914074006248,1.5,au
884.386,Zn,1,0.11001359572726084,1.5,au
884.386,Zn,1,0.07486951297924913,1.5,au
884.386,Zn,1,0.11547936429699232,1.5,au
884.386,Zn,1,0.11121984329022251,1.5,au
884.386,Zn,1,0.08597237892616842,1.5,au
884.386,Zn,1,0.0981026729858918,1.5,au
884.386,Zn,1,0.08148205236264994,1.5,au
246.416,Zn,1,0.1348115510032043,1.5,au
246.416,Zn,1,0.1195820521074413,1.5,au
246.416,Zn,1,0.1306649214731889,1.5,au
246.416,Zn,1,0.08599891468133182,1.5,au
246.416,Zn,1,0.13596518733534724,1.5,au
246.416,Zn,1,0.13314116096735834,1.5,au
246.416,Zn,1,0.09759941314887777,1.5,au
246.416,Zn,1,0.11419986314381858,1.5,au
246.416,Zn,1,0.0954379814983532,1.5,au
398.626,Zn,1,0.5574117483263203,1.5,au
398.626,Zn,1,0.5568316042878954,1.5,au
398.626,Zn,1,0.545785305580516,1.5,au
398.626,Zn,1,0.5064433222759276,1.5,au
398.626,Zn,1,0.5649596698988023,1.5,au
398.626,Zn,1,0.5811932289362854,1.5,au
398.626,Zn,1,0.5243120956262589,1.5,au
398.626,Zn,1,0.5759220457329454,1.5,au
398.626,Zn,1,0.5441196228500226,1.5,au
848.185,Zn,1,0.11565905731103664,1.5,au
848.185,Zn,1,0.10219486932786576,1.5,au
848.185,Zn,1,0.1101120000782604,1.5,au
848.185,Zn,1,0.07361436998932115,1.5,au
848.185,Zn,1,0.11524576669890398,1.5,au
848.185,Zn,1,0.11393133885322797,1.5,au
848.185,Zn,1,0.08535490778889553,1.5,au
848.185,Zn,1,0.09767992814493735,1.5,au
848.185,Zn,1,0.08249440736124504,1.5,au
884.386,Zn,1,0.11482544037841705,1.5,au
884.386,Zn,1,0.10222914074006248,1.5,au
884.386,Zn,1,0.11001359572726084,1.5,au
884.386,Zn,1,0.07486951297924913,1.5,au
884.386,Zn,1,0.11547936429699232,1.5,au
884.386,Zn,1,0.11121984329022251,1.5,au
884.386,Zn,1,0.08597237892616842,1.5,au
884.386,Zn,1,0.0981026729858918,1.5,au
884.386,Zn,1,0.08148205236264994,1.5,au
380.972,Zn,1,0.1075079069085472,1.5,au
380.972,Zn,1,0.09257053398632718,1.5,au
380.972,Zn,1,0.10163128566942585,1.5,au
380.972,Zn,1,0.06777698125450989,1.5,au
380.972,Zn,1,0.10845866181381478,1.5,au
380.972,Zn,1,0.10785451873442124,1.5,au
380.972,Zn,1,0.07681112579694407,1.5,au
380.972,Zn,1,0.0894137406287486,1.5,au
380.972,Zn,1,0.07341843163615219,1.5,au
213.898,Zn,1,0.11317983147049218,0,ppm
213.898,Zn,1,0.11752235979453268,0,ppm
213.898,Zn,1,0.09091372674668656,0,ppm
213.898,Zn,1,0.11703930538740728,0,ppm
213.898,Zn,1,0.11124119318625278,0,ppm
213.898,Zn,1,0.09662396648158558,0,ppm
213.898,Zn,1,0.09212144793007238,0,ppm
213.898,Zn,1,0.10749213984402153,0,ppm
213.898,Zn,1,0.08514255698200049,0,ppm
213.898,Zn,1,0.09833599191163545,0,ppm
213.898,Zn,1,0.09724191512394917,0,ppm
213.898,Zn,1,0.08428880772314265,0,ppm
213.898,Zn,1,0.09826123113770201,0,ppm
213.898,Zn,1,0.08376066679600735,0,ppm
213.898,Zn,1,0.10127297218858387,0,ppm
213.898,Zn,1,0.10652431219582993,0,ppm
213.898,Zn,1,0.09459322853528583,0,ppm
213.898,Zn,1,0.08728157179213379,0,ppm
213.898,Zn,1,0.0989583551967003,0,ppm
213.898,Zn,1,0.1013280889256304,0,ppm
213.898,Zn,1,0.1033204421421201,0,ppm
213.898,Zn,1,0.10626078851401406,0,ppm
213.898,Zn,1,0.08974990454874011,0,ppm
213.898,Zn,1,0.09322487464233786,0,ppm
213.898,Zn,1,0.10528742093627377,0,ppm
213.898,Zn,1,0.10244829203283198,0,ppm
213.898,Zn,1,0.10420601294136098,0,ppm
213.898,Zn,1,0.10190767490301245,0,ppm
213.898,Zn,1,0.10024823269418696,0,ppm
213.898,Zn,1,0.10566012082035449,0,ppm
202.59,Zn,1,0.11278534766316493,0,ppm
202.59,Zn,1,0.11579999015947132,0,ppm
202.59,Zn,1,0.09089757598277033,0,ppm
202.59,Zn,1,0.11436185814140183,0,ppm
202.59,Zn,1,0.11093205512965865,0,ppm
202.59,Zn,1,0.0952540097931428,0,ppm
202.59,Zn,1,0.09093547524271559,0,ppm
202.59,Zn,1,0.1072871469073809,0,ppm
202.59,Zn,1,0.0846584875254197,0,ppm
202.59,Zn,1,0.09838967830396138,0,ppm
202.59,Zn,1,0.09632372814049783,0,ppm
202.59,Zn,1,0.0826692262238253,0,ppm
202.59,Zn,1,0.09763299360296024,0,ppm
202.59,Zn,1,0.08402052021265137,0,ppm
202.59,Zn,1,0.10010292749362576,0,ppm
202.59,Zn,1,0.10498510060793748,0,ppm
202.59,Zn,1,0.09323558355607917,0,ppm
202.59,Zn,1,0.0858251393873726,0,ppm
202.59,Zn,1,0.09824746243685903,0,ppm
202.59,Zn,1,0.10114480695994024,0,ppm
202.59,Zn,1,0.10165477989668303,0,ppm
202.59,Zn,1,0.10471983402533283,0,ppm
202.59,Zn,1,0.08763824483220307,0,ppm
202.59,Zn,1,0.09214360567378675,0,ppm
202.59,Zn,1,0.10427149591910735,0,ppm
202.59,Zn,1,0.10163238352596304,0,ppm
202.59,Zn,1,0.10403010099443202,0,ppm
202.59,Zn,1,0.09971705103552492,0,ppm
202.59,Zn,1,0.09893435700582841,0,ppm
202.59,Zn,1,0.10421318593935855,0,ppm
206.22,Zn,1,0.11234702767095484,0,ppm
206.22,Zn,1,0.11742707400720884,0,ppm
206.22,Zn,1,0.09125300982351023,0,ppm
206.22,Zn,1,0.11443988379723351,0,ppm
206.22,Zn,1,0.11167864227816404,0,ppm
206.22,Zn,1,0.0955876391019356,0,ppm
206.22,Zn,1,0.09135244561561849,0,ppm
206.22,Zn,1,0.10724096837669927,0,ppm
206.22,Zn,1,0.0853564081529979,0,ppm
206.22,Zn,1,0.09856552292893823,0,ppm
206.22,Zn,1,0.09522313617789459,0,ppm
206.22,Zn,1,0.08325444625387096,0,ppm
206.22,Zn,1,0.09829719419260267,0,ppm
206.22,Zn,1,0.0837382825749361,0,ppm
206.22,Zn,1,0.10017396257877274,0,ppm
206.22,Zn,1,0.10536143406210616,0,ppm
206.22,Zn,1,0.0938494145352686,0,ppm
206.22,Zn,1,0.08663360999594727,0,ppm
206.22,Zn,1,0.09865436748388173,0,ppm
206.22,Zn,1,0.10097158337538241,0,ppm
206.22,Zn,1,0.10213846290832729,0,ppm
206.22,Zn,1,0.10613574921697694,0,ppm
206.22,Zn,1,0.08967495381256539,0,ppm
206.22,Zn,1,0.09264063142211956,0,ppm
206.22,Zn,1,0.10524406657272728,0,ppm
206.22,Zn,1,0.10119207288113662,0,ppm
206.22,Zn,1,0.10344924316329818,0,ppm
206.22,Zn,1,0.1003610039916914,0,ppm
206.22,Zn,1,0.09888776736102645,0,ppm
206.22,Zn,1,0.10524194235233832,0,ppm
481.039,Zn,1,0.1515038494664298,0,ppm
481.039,Zn,1,0.1473239119643772,0,ppm
481.039,Zn,1,0.11574977704740197,0,ppm
481.039,Zn,1,0.14436041109453068,0,ppm
481.039,Zn,1,0.1408653107668342,0,ppm
481.039,Zn,1,0.1183045625081619,0,ppm
481.039,Zn,1,0.11466669491465649,0,ppm
481.039,Zn,1,0.13124010972370181,0,ppm
481.039,Zn,1,0.10592189112694182,0,ppm
481.039,Zn,1,0.12125035120203412,0,ppm
481.039,Zn,1,0.12037894399740687,0,ppm
481.039,Zn,1,0.10016649262321013,0,ppm
481.039,Zn,1,0.12095282016882992,0,ppm
481.039,Zn,1,0.10519943721368476,0,ppm
481.039,Zn,1,0.1243113405705337,0,ppm
481.039,Zn,1,0.1256552353374021,0,ppm
481.039,Zn,1,0.11659337490531799,0,ppm
481.039,Zn,1,0.10590544143968678,0,ppm
481.039,Zn,1,0.12061558518002449,0,ppm
481.039,Zn,1,0.12425808209525058,0,ppm
481.039,Zn,1,0.1256607260657396,0,ppm
481.039,Zn,1,0.12878426421428651,0,ppm
481.039,Zn,1,0.10912556878445591,0,ppm
481.039,Zn,1,0.1131200832169814,0,ppm
481.039,Zn,1,0.12777748397281147,0,ppm
481.039,Zn,1,0.12259392890712514,0,ppm
481.039,Zn,1,0.12469655032931717,0,ppm
481.039,Zn,1,0.12309503918077352,0,ppm
481.039,Zn,1,0.122896873374934,0,ppm
481.039,Zn,1,0.12784707892949523,0,ppm
472.224,Zn,1,0.12566693570573767,0,ppm
472.224,Zn,1,0.1237898267702709,0,ppm
472.224,Zn,1,0.09530424125212146,0,ppm
472.224,Zn,1,0.11994323497500761,0,ppm
472.224,Zn,1,0.11646782550425046,0,ppm
472.224,Zn,1,0.0978580017901538,0,ppm
472.224,Zn,1,0.09483986636313489,0,ppm
472.224,Zn,1,0.11300494468294692,0,ppm
472.224,Zn,1,0.09057741264829126,0,ppm
472.224,Zn,1,0.10259416758120347,0,ppm
472.224,Zn,1,0.10228155868845126,0,ppm
472.224,Zn,1,0.0867108648522651,0,ppm
472.224,Zn,1,0.10335049864615826,0,ppm
472.224,Zn,1,0.08909201970264312,0,ppm
472.224,Zn,1,0.10520962511229297,0,ppm
472.224,Zn,1,0.10910601958471637,0,ppm
472.224,Zn,1,0.09874901297864297,0,ppm
472.224,Zn,1,0.0900765088020658,0,ppm
472.224,Zn,1,0.10508505233384742,0,ppm
472.224,Zn,1,0.10523632539039277,0,ppm
472.224,Zn,1,0.10695178462012002,0,ppm
472.224,Zn,1,0.10939366139584084,0,ppm
472.224,Zn,1,0.09178367493120507,0,ppm
472.224,Zn,1,0.0959676653125554,0,ppm
472.224,Zn,1,0.10955812263145488,0,ppm
472.224,Zn,1,0.10492368681824653,0,ppm
472.224,Zn,1,0.11159619337079275,0,ppm
472.224,Zn,1,0.10397265740677995,0,ppm
