Wavelength	Intensity
707.349492	57.748378
707.535288	77.051113
707.721069	0.000000
707.906834	72.467478
708.092584	105.401443
708.278318	0.000000
708.464037	28.412755
708.649740	39.771063
708.835428	98.438710
709.021101	189.211595
709.206758	0.000000
709.392399	33.408503
709.578025	51.171663
709.763636	102.043351
709.949231	86.473029
710.134811	62.598357
710.320375	25.859993
710.505924	123.018834
710.691457	9.656205
710.876975	0.461041
711.062477	40.472916
711.247964	178.521846
711.433435	49.806650
711.618891	133.453036
711.804332	40.700568
711.989756	82.309606
712.175166	88.906117
712.360560	20.756268
712.545938	69.144478
712.731301	0.000000
712.916648	49.083203
713.101980	84.302686
713.287297	12.548196
713.472597	12.056000
713.657883	87.019214
713.843152	182.937216
714.028407	100.031374
714.213646	136.487198
714.398869	2.703369
714.584076	20.053515
714.769269	36.067443
714.954445	92.095045
715.139606	87.884832
715.324752	57.113112
715.509882	106.636883
715.694996	104.506132
715.880095	0.000000
716.065179	50.098189
716.250247	125.925222
716.435299	0.000000
716.620336	35.304404
716.805357	82.992562
716.990362	96.577002
717.175352	118.088772
717.360327	27.317686
717.545286	5.831110
717.730229	63.865290
717.915157	94.716193
718.100069	19.820465
718.284966	64.657123
718.469847	25.917581
718.654712	41.019101
718.839562	77.249072
719.024396	17.119233
719.209215	18.908057
719.394018	108.073881
719.578805	0.000000
719.763577	130.296501
719.948334	0.000000
720.133074	86.329959
720.317799	29.216286
720.502509	139.707619
720.687203	43.020279
720.871881	2.015014
721.056543	10.969028
721.241190	126.048496
721.425822	137.131462
721.610438	7.701816
721.795038	54.213922
721.979622	65.406665
722.164191	59.050404
722.348744	56.087328
722.533282	31.369533
722.717804	38.128909
722.902310	0.000000
723.086801	77.105102
723.271276	0.000000
723.455735	64.439369
723.640179	79.429312
723.824607	53.318611
724.009019	116.162277
724.193416	74.545141
724.377797	21.403231
724.562163	124.196686
724.746512	56.853966
724.930846	0.000000
725.115165	18.905357
725.299468	0.000000
725.483755	2.595392
725.668026	53.819805
725.852282	132.684598
726.036522	22.421817
726.220746	0.000000
726.404955	39.293264
726.589148	105.805458
726.773325	167.897783
726.957486	73.531954
727.141632	0.000000
727.325762	81.306317
727.509877	0.000000
727.693976	57.599909
727.878059	94.601917
728.062126	0.000000
728.246178	61.171257
728.430213	62.955581
728.614234	63.500867
728.798238	125.181078
728.982227	69.873325
729.166200	129.795307
729.350157	69.436017
729.534098	46.627620
729.718024	105.989020
729.901934	72.534964
730.085829	117.337430
730.269707	85.861158
730.453570	7.577643
730.637417	0.000000
730.821248	0.000000
731.005064	147.861702
731.188864	0.000000
731.372648	112.989546
731.556416	6.812804
731.740169	114.330263
731.923905	30.921427
732.107626	35.973863
732.291332	0.000000
732.475021	128.062272
732.658695	69.992100
732.842353	0.000000
733.025995	68.124993
733.209621	0.000000
733.393232	144.867133
733.576827	5.071670
733.760405	0.000000
733.943969	45.487560
734.127516	0.000000
734.311048	9.879358
734.494563	47.300678
734.678063	49.702272
734.861548	61.389011
735.045016	0.000000
735.228469	44.978267
735.411905	63.684428
735.595326	91.538063
735.778731	77.546009
735.962121	49.038212
736.145494	21.398732
736.328852	216.815982
736.512194	29.425042
736.695520	107.172271
736.878830	73.249414
737.062124	85.265484
737.245403	0.000000
737.428665	74.267999
737.611912	14.016687
737.795143	33.227641
737.978358	86.755570
738.161557	147.931888
738.344741	72.971372
738.527908	26.201021
738.711060	97.275255
738.894196	51.737644
739.077316	72.411690
739.260420	87.400734
739.443508	0.000000
739.626580	0.000000
739.809637	4.238446
739.992677	85.840462
740.175702	68.616289
740.358711	0.000000
740.541704	101.893082
740.724681	58.033618
740.907642	21.204373
741.090587	66.696994
741.273517	0.000000
741.456430	85.908848
741.639328	47.554424
741.822210	150.925557
742.005075	0.000000
742.187925	62.188943
742.370759	79.200761
742.553577	44.971968
742.736380	70.774935
742.919166	80.039384
743.101936	70.713748
743.284690	7.980758
743.467429	147.287623
743.650152	4.976290
743.832858	0.000000
744.015549	0.000000
744.198224	18.547233
744.380882	0.000000
744.563525	0.000000
744.746152	0.569918
744.928763	0.000000
745.111358	0.000000
745.293937	37.087828
745.476500	43.310018
745.659048	0.000000
745.841579	118.337119
746.024094	0.000000
746.206594	0.000000
746.389077	60.205760
746.571544	25.317407
746.753996	47.448247
746.936431	34.576457
747.118851	76.980928
747.301254	68.156486
747.483642	32.586976
747.666013	32.089381
747.848369	104.663599
748.030708	62.423793
748.213032	69.238958
748.395339	77.097004
748.577631	64.420473
748.759907	137.653352
748.942166	22.610777
749.124410	5.922891
749.306637	34.058166
749.488849	102.217914
749.671044	0.000000
749.853224	36.815186
750.035387	74.568536
750.217535	29.821859
750.399666	0.000000
750.581782	100.510073
750.763881	88.718956
750.945965	124.021223
751.128032	0.000000
751.310084	29.104710
751.492119	50.551693
751.674138	56.617316
751.856141	0.000000
752.038129	121.009557
752.220100	8.101332
752.402055	69.962406
752.583994	13.609972
752.765917	54.525257
752.947824	49.471021
753.129715	135.754752
753.311590	0.000000
753.493449	41.089286
753.675291	4.135867
753.857118	43.346910
754.038928	16.116844
754.220723	28.784377
754.402501	78.264058
754.584264	62.513774
754.766010	52.346815
754.947740	23.193854
755.129454	107.291945
755.311152	43.292922
755.492834	4.044986
755.674500	0.000000
755.856150	23.821022
756.037783	11.696075
756.219401	0.000000
756.401002	0.000000
756.582588	23.673453
756.764157	36.687413
756.945710	46.328883
757.127247	34.539565
757.308768	30.637987
757.490273	50.982703
757.671761	4.786430
757.853234	71.892500
758.034690	36.083640
758.216131	25.647638
758.397555	0.000000
758.578963	50.859429
758.760355	149.746805
758.941730	22.181567
759.123090	29.636498
759.304433	0.000000
759.485761	86.087910
759.667072	83.972456
759.848367	0.000000
760.029646	77.201382
760.210908	56.200704
760.392155	93.483453
760.573385	32.793033
760.754599	36.328388
760.935798	17.020254
761.116979	134.918828
761.298145	0.000000
761.479295	48.449736
761.660428	141.024042
761.841545	75.416158
762.022646	3.146976
762.203731	66.560222
762.384800	138.945480
762.565852	210.155585
762.746888	0.000000
762.927908	115.528811
763.108912	11.352348
763.289900	0.000000
763.470871	0.000000
763.651827	0.000000
763.832766	0.000000
764.013689	91.961873
764.194595	31.687166
764.375486	47.612012
764.556360	65.194310
764.737218	128.789319
764.918060	168.236112
765.098885	722.514895
765.279694	1550.868765
765.460488	2839.501812
765.641264	2821.092588
765.822025	3530.776747
766.002769	3114.684565
766.183498	2824.313910
766.364209	1971.758736
766.544905	1324.938040
766.725585	601.526372
766.906248	466.566491
767.086895	183.520294
767.267525	84.201008
767.448140	92.808595
767.628738	69.956107
767.809320	89.016794
767.989885	18.040639
768.170435	56.461649
768.350968	123.258183
768.531485	355.223937
768.711985	927.486333
768.892469	1230.107909
769.072937	1695.788648
769.253389	1507.323334
769.433824	1635.646213
769.614244	1041.594905
769.794646	630.753118
769.975033	417.478228
770.155403	188.821077
770.335757	159.136328
770.516095	73.147735
770.696416	14.453995
770.876721	0.000000
771.057010	117.504795
771.237282	19.293176
771.417539	49.199278
771.597778	57.284975
771.778002	27.911561
771.958209	137.723537
772.138400	58.731871
772.318574	13.884415
772.498733	3.770544
772.678875	136.207356
772.859000	0.000000
773.039109	12.421323
773.219202	54.741211
773.399279	53.080161
773.579339	0.000000
773.759383	54.601741
773.939410	53.540864
774.119421	4.398612
774.299416	8.824780
774.479395	0.000000
774.659357	132.183404
774.839302	12.209867
775.019232	29.838055
775.199145	41.614775
775.379041	73.395183
775.558922	31.059998
775.738786	42.528983
775.918633	386.933260
776.098464	454.518028
776.278279	1160.045962
776.458077	1447.014434
776.637859	2186.863840
776.817625	2170.292030
776.997374	2413.792455
777.177107	1661.626442
777.356823	1299.474302
777.536523	863.043703
777.716207	499.167526
777.895874	214.267719
778.075525	214.476475
778.255159	119.153248
778.434777	148.102852
778.614379	18.295286
778.793964	154.487007
778.973533	114.421144
779.153085	0.000000
779.332621	0.000000
779.512141	3.219860
779.691644	51.770937
779.871130	16.013366
780.050601	21.377137
780.230054	0.000000
780.409492	110.169539
780.588913	12.038903
780.768317	10.534420
780.947705	123.853858
781.127077	137.298827
781.306432	0.000000
781.485770	0.000000
781.665093	38.216191
781.844398	39.547910
782.023688	105.857647
782.202960	16.658530
782.382217	9.765082
782.561457	0.000000
782.740680	162.629393
782.919887	0.000000
783.099077	106.411931
783.278251	11.227274
783.457409	29.042623
783.636550	112.939156
783.815674	62.347309
783.994782	0.000000
784.173874	13.438109
784.352949	0.000000
784.532008	81.896593
784.711050	0.000000
784.890075	25.460477
785.069084	2.029411
785.248077	124.798659
785.427053	93.350281
785.606012	28.320975
785.784955	15.473480
785.963882	47.927846
786.142792	7.789098
786.321685	50.863928
786.500562	25.461377
786.679423	84.709401
786.858267	0.000000
787.037094	17.685214
787.215905	0.000000
787.394699	48.492027
787.573477	136.776037
787.752238	22.526195
787.930983	68.819647
788.109711	64.720110
788.288423	59.534502
788.467118	15.802811
788.645796	38.080319
788.824458	10.958231
789.003103	134.763161
789.181732	0.000000
789.360344	14.499885
789.538940	79.449108
789.717519	112.040245
789.896082	0.000000
790.074628	112.173417
790.253157	0.000000
790.431670	0.000000
790.610166	87.782254
790.788646	12.459115
790.967109	66.232691
791.145555	73.271009
791.323985	115.589098
791.502398	10.331963
791.680795	72.117452
791.859175	179.206602
792.037538	102.664220
792.215885	36.830483
792.394216	24.164750
792.572529	99.906301
792.750826	85.080123
792.929107	0.000000
793.107370	0.000000
793.285618	0.000000
793.463848	69.221862
793.642062	25.726821
793.820259	0.000000
793.998440	143.262771
794.176604	32.413313
794.354752	33.561471
794.532882	32.381819
794.710997	85.410353
794.889094	46.002251
795.067175	85.651502
795.245239	22.688161
795.423287	97.855632
795.601318	0.000000
795.779332	21.961114
795.957330	0.000000
796.135310	66.149909
796.313275	0.000000
796.491222	0.000000
796.669153	116.549196
796.847068	0.000000
797.024965	56.181808
797.202846	0.000000
797.380710	3.398023
797.558558	9.472644
797.736389	0.000000
797.914203	0.000000
798.092001	38.891949
798.269782	62.708134
798.447546	74.304892
798.625293	0.000000
798.803024	12.206268
798.980738	79.826129
799.158435	114.414845
799.336116	0.000000
799.513780	73.524756
799.691427	16.528958
799.869058	44.402388
800.046671	106.025912
800.224268	49.114696
800.401849	33.771127
800.579413	14.893102
800.756959	49.784155
800.934490	56.201604
801.112003	19.169902
801.289500	83.512653
801.466980	96.499618
801.644443	67.415042
801.821890	0.000000
801.999319	52.505182
802.176732	119.739924
802.354129	64.383581
802.531508	24.024379
802.708871	69.460312
802.886217	28.457746
803.063546	90.628354
803.240859	34.638544
803.418155	92.041957
803.595434	0.000000
803.772696	32.515891
803.949941	44.588649
804.127170	31.735756
804.304382	0.000000
804.481577	0.000000
804.658755	0.000000
804.835917	87.313452
805.013062	25.150942
805.190190	0.000000
805.367301	74.466857
805.544395	36.828683
805.721473	43.403599
805.898534	73.014563
806.075578	16.114145
806.252605	87.427728
806.429615	49.103898
806.606609	89.547682
806.783585	118.410004
806.960545	43.645648
807.137489	0.000000
807.314415	76.353760
807.491324	95.482832
807.668217	63.417184
807.845093	0.000000
808.021952	107.462909
808.198794	0.000000
808.375620	76.468036
808.552428	0.000000
808.729220	0.002138
808.905995	0.000000
809.082753	89.035690
809.259494	0.000000
809.436218	44.387091
809.612926	21.231367
809.789616	92.578244
809.966290	0.000000
810.142947	49.508813
810.319587	0.000000
810.496210	64.622030
810.672816	0.000000
810.849406	44.819900
811.025979	0.000000
811.202534	0.000000
811.379073	32.688655
811.555595	49.493516
811.732100	54.795200
811.908588	105.248476
812.085060	0.000000
812.261514	100.072765
812.437951	0.000000
812.614372	64.236012
812.790776	26.668023
812.967163	33.435498
813.143533	16.704421
813.319886	48.630598
813.496222	33.665849
813.672541	0.000000
813.848843	158.399383
814.025129	66.075224
814.201397	0.000000
814.377649	0.000000
814.553883	0.000000
814.730101	17.048148
814.906302	0.000000
815.082486	78.713063
815.258652	171.656292
815.434802	28.271485
815.610935	0.000000
815.787052	6.886588
815.963151	39.722474
816.139233	85.422051
816.315298	0.000000
816.491347	61.245941
816.667378	110.844397
816.843392	6.119050
817.019390	0.000000
817.195370	63.706023
817.371334	0.000000
817.547281	38.279178
817.723210	13.233852
817.899123	0.000000
818.075018	14.007689
818.250897	68.108796
818.426759	0.000000
818.602604	2.213872
818.778431	0.000000
818.954242	37.406361
819.130036	4.898007
819.305813	48.686386
819.481573	18.337577
819.657315	18.816276
819.833041	70.262943
820.008750	40.604288
820.184442	62.218637
820.360117	0.000000
820.535774	40.865233
820.711415	0.000000
820.887039	55.867774
821.062646	0.000000
821.238236	64.814590
821.413808	62.137654
821.589364	38.907245
821.764903	111.456268
821.940424	0.000000
822.115929	59.696468
822.291417	0.000000
822.466887	93.399771
822.642341	69.526898
822.817777	32.513192
822.993197	0.000000
823.168599	0.000000
823.343984	0.000000
823.519353	40.884129
823.694704	9.128016
823.870038	121.995749
824.045355	0.000000
824.220655	138.385798
824.395938	2.482915
824.571204	0.000000
824.746453	61.881208
824.921685	66.104918
825.096900	45.334592
825.272097	52.291027
825.447278	0.000000
825.622442	0.000000
825.797588	61.252240
825.972717	63.681728
826.147830	22.234656
826.322925	0.000000
826.498003	114.536320
826.673064	54.608939
826.848108	57.372257
827.023135	0.000000
827.198144	0.000000
827.373137	0.000000
827.548112	88.594782
827.723071	0.000000
827.898012	23.092176
828.072936	33.457993
828.247843	0.000000
828.422733	77.441631
828.597606	102.124333
828.772461	26.700416
828.947300	35.061455
829.122121	0.000000
829.296926	0.000000
829.471713	180.808265
829.646483	22.213961
829.821235	0.000000
829.995971	0.000000
830.170690	60.172467
830.345391	0.000000
830.520075	18.127921
830.694742	1.855747
830.869392	2.817645
831.044025	71.635154
831.218641	40.757256
831.393239	51.175262
831.567821	62.780118
831.742385	18.899059
831.916932	30.503015
832.091461	17.605131
832.265974	0.000000
832.440470	0.000000
832.614948	13.837624
832.789409	0.000000
832.963853	45.602735
833.138279	86.498224
833.312689	48.431740
833.487081	21.286256
833.661456	126.430015
833.835814	96.923429
834.010155	29.424142
834.184479	117.861120
834.358785	121.432468
834.533074	0.000000
834.707346	0.000000
834.881601	27.774790
835.055838	77.524414
835.230058	0.000000
835.404261	0.000000
835.578447	23.778731
835.752616	0.000000
835.926767	40.327146
836.100901	69.083291
836.275018	0.000000
836.449118	0.000000
836.623200	6.281915
836.797265	21.146785
836.971313	80.645856
837.145344	43.148952
837.319357	0.000000
837.493353	0.000000
837.667332	0.000000
837.841294	25.082557
838.015238	91.111552
838.189166	44.620142
838.363075	92.527854
838.536968	25.991365
838.710843	132.483941
838.884701	49.695974
839.058542	0.000000
839.232366	48.115906
839.406172	0.000000
839.579961	0.000000
839.753733	80.230144
839.927487	59.016211
840.101224	30.781956
840.274944	73.160333
840.448647	5.281326
840.622332	2.888730
840.796000	64.686817
840.969650	0.000000
841.143284	32.258545
841.316900	33.538076
841.490498	48.342659
841.664080	61.522183
841.837644	0.000000
842.011191	133.820159
842.184720	23.711245
842.358232	0.000000
842.531727	92.846387
842.705204	5.448691
842.878665	147.685339
843.052107	43.983976
843.225533	94.889857
843.398941	0.000000
843.572332	5.152653
843.745705	31.383930
843.919061	28.292181
844.092400	0.000000
844.265722	0.000000
844.439026	94.648708
844.612312	90.774124
844.785582	65.621720
844.958834	17.857978
845.132068	66.456744
845.305286	59.503908
845.478485	64.165827
845.651668	74.802487
845.824833	112.147323
845.997981	0.000000
846.171111	51.778135
846.344224	13.665761
846.517320	13.818728
846.690398	0.000000
846.863459	90.666146
847.036503	16.336398
847.209529	176.412690
847.382537	3.620276
847.555529	0.000000
847.728503	109.000685
847.901459	0.000000
848.074398	0.000000
848.247320	34.318212
848.420224	27.483251
848.593111	55.548341
848.765981	23.518686
848.938833	45.689117
849.111667	0.000000
849.284484	0.000000
849.457284	14.909299
849.630067	87.579796
849.802831	0.000000
849.975579	13.628868
850.148309	51.109576
850.321022	9.256689
850.493717	36.795390
850.666394	125.597691
850.839055	66.400956
851.011698	54.932871
851.184323	34.882393
851.356931	41.588681
851.529521	152.564112
851.702094	59.392332
851.874650	34.903988
852.047188	0.000000
852.219709	0.000000
852.392212	51.714249
852.564697	0.000000
852.737166	35.398884
852.909616	6.350301
853.082050	30.572301
853.254466	0.594213
853.426864	51.140169
853.599245	113.700396
853.771608	3.867724
853.943954	21.833341
854.116282	39.486723
854.288593	0.000000
854.460886	127.938998
854.633162	85.002739
854.805421	43.398200
854.977661	69.373930
855.149885	5.644850
855.322091	0.000000
855.494279	33.000889
855.666450	12.800143
855.838603	35.605841
856.010739	0.000000
856.182857	70.969294
856.354958	64.791195
856.527041	0.000000
856.699106	0.000000
856.871155	0.000000
857.043185	0.000000
857.215198	34.966075
857.387194	63.049162
857.559172	75.924550
857.731132	64.977456
857.903075	17.048148
858.075000	0.000000
858.246908	88.314941
858.418798	27.574132
858.590671	108.396013
858.762526	54.725914
858.934363	53.691132
859.106183	38.963034
859.277986	26.408877
859.449771	15.157646
859.621538	69.199367
859.793288	116.935215
859.965020	112.702506
860.136734	57.268779
860.308431	0.000000
860.480110	125.017313
860.651772	0.000000
860.823416	0.000000
860.995043	30.431930
861.166652	59.762154
861.338243	44.220627
861.509817	0.000000
861.681373	62.107960
861.852912	30.417533
862.024433	124.693381
862.195936	65.031444
862.367422	12.027206
862.538890	24.305120
862.710340	41.424915
862.881773	2.482915
863.053188	17.854379
863.224586	66.967837
863.395966	0.000000
863.567328	105.493224
863.738673	14.446796
863.910000	0.000000
864.081310	0.000000
864.252602	0.000000
864.423876	0.000000
864.595132	34.983172
864.766371	10.108810
864.937592	35.146937
865.108796	56.883660
865.279982	93.085737
865.451150	45.979756
865.622301	77.803355
865.793434	37.044638
865.964549	5.858105
866.135646	82.378891
866.306726	38.412350
866.477789	0.000000
866.648833	118.073475
866.819860	55.641022
866.990869	24.185445
867.161861	53.467979
867.332835	26.585240
867.503791	26.680620
867.674729	27.292491
867.845650	35.336797
868.016553	55.831781
868.187438	0.000000
868.358306	0.000000
868.529156	89.286737
868.699988	0.000000
868.870803	74.234706
869.041600	0.000000
869.212379	66.544026
869.383140	32.062387
869.553884	96.373644
869.724610	15.292618
869.895318	88.421119
870.066008	0.000000
870.236681	0.000000
870.407336	33.351815
870.577974	26.480862
870.748593	39.435434
870.919195	55.954156
871.089779	63.311906
871.260345	54.786202
871.430894	54.198625
871.601425	21.522006
871.771938	0.000000
871.942433	0.000000
872.112911	9.770481
872.283371	36.446264
872.453813	10.051222
872.624237	102.714609
872.794643	51.805129
872.965032	0.000000
873.135403	0.000000
873.305756	0.000000
873.476092	0.000000
873.646410	7.624433
873.816709	14.506184
873.986991	114.784668
874.157256	42.542480
874.327502	71.885301
874.497731	23.521385
874.667942	0.000000
874.838135	0.000000
875.008310	0.000000
875.178468	14.597964
875.348608	3.607679
875.518730	0.000000
875.688834	55.604129
875.858920	22.145575
876.028988	6.799306
876.199039	0.000000
876.369072	11.187682
876.539087	26.261308
876.709084	37.488244
876.879063	0.000000
877.049025	108.454500
877.218969	0.000000
877.388894	67.938732
877.558802	134.907130
877.728693	78.912821
877.898565	87.724666
878.068419	0.000000
878.238256	66.893152
878.408075	0.000000
878.577876	18.914355
878.747659	0.000000
878.917424	42.385913
879.087172	13.996891
879.256901	63.353298
879.426613	21.922422
879.596306	134.809051
879.765982	0.000000
879.935640	22.618875
880.105281	52.268532
880.274903	0.000000
880.444507	75.538532
880.614094	21.190876
880.783662	136.763439
880.953213	0.000000
881.122746	25.699827
881.292261	16.111446
881.461758	69.888621
881.631237	33.758530
881.800698	0.000000
881.970142	0.000000
882.139567	154.587786
882.308975	0.000000
882.478364	0.000000
882.647736	21.620985
882.817090	22.025900
882.986426	58.549209
883.155744	0.000000
883.325044	0.000000
883.494326	1.484126
883.663590	0.000000
883.832836	0.000000
884.002064	32.686855
884.171275	0.000000
884.340467	117.393218
884.509642	166.324015
884.678798	73.016363
884.847937	57.723183
885.017058	128.035277
885.186160	127.681652
885.355245	11.390140
885.524312	0.000000
885.693361	76.254781
885.862392	58.288264
886.031405	0.000000
886.200399	0.000000
886.369376	4.624464
886.538335	0.000000
886.707276	0.000000
886.876200	31.125684
887.045105	0.000000
887.213992	58.577103
887.382861	0.000000
887.551712	23.701347
887.720545	0.000000
887.889360	0.000000
888.058157	7.250112
888.226937	32.579778
888.395698	38.470837
888.564441	0.000000
888.733166	8.113030
888.901873	8.541340
889.070562	14.087772
889.239233	48.651294
889.407887	31.999400
889.576522	40.804946
889.745139	64.023657
889.913738	41.444711
890.082319	58.349451
890.250882	46.769790
890.419427	40.175078
890.587954	59.592090
890.756463	0.000000
890.924953	0.000000
891.093426	1.245676
891.261881	30.519212
891.430318	48.949131
891.598737	81.440389
891.767137	7.550648
891.935520	66.152608
